timeStamp,sym,price,qty
2023-01-01D12:13:13.000651865,EURUSD,1199438,286
2023-01-01D12:13:13.000990403,USDJPY,115000088,742
2023-01-01D12:13:14.000002929,EURUSD,1200965,751
2023-01-01D12:13:14.000105296,GBPUSD,1349727,451
2023-01-01D12:13:14.000183264,USDJPY,115000594,261
2023-01-01D12:13:15.000111241,EURUSD,1200079,133
2023-01-01D12:13:15.000425787,USDJPY,114999203,806
2023-01-01D12:13:15.000630874,GBPUSD,1349505,511
2023-01-01D12:13:16.000299626,GBPUSD,1351016,44
2023-01-01D12:13:16.000306503,EURUSD,1199554,830
2023-01-01D12:13:16.000810413,USDJPY,114999768,415
2023-01-01D12:13:17.000066144,GBPUSD,1350751,805
2023-01-01D12:13:17.000270687,USDJPY,115000864,618
2023-01-01D12:13:17.000619002,EURUSD,1199460,577
2023-01-01D12:13:18.000065601,USDJPY,115000276,756
2023-01-01D12:13:18.000541637,EURUSD,1200854,972
2023-01-01D12:13:18.000987846,GBPUSD,1349948,348
2023-01-01D12:13:19.000227942,USDJPY,115000467,385
2023-01-01D12:13:19.000447871,GBPUSD,1350097,24
2023-01-01D12:13:19.000719904,EURUSD,1199881,347
2023-01-01D12:13:20.000081947,EURUSD,1199793,906
2023-01-01D12:13:20.000520112,GBPUSD,1349313,264
2023-01-01D12:13:20.000595276,USDJPY,115000838,14
2023-01-01D12:13:21.000239315,GBPUSD,1349805,618
2023-01-01D12:13:21.000318440,USDJPY,115000564,238
2023-01-01D12:13:21.000634768,EURUSD,1199394,787
2023-01-01D12:13:22.000107785,GBPUSD,1350759,94
2023-01-01D12:13:22.000584032,USDJPY,115000496,872
2023-01-01D12:13:22.000696620,EURUSD,1201033,955
2023-01-01D12:13:23.000190298,USDJPY,114999193,151
2023-01-01D12:13:23.000314564,EURUSD,1199234,300
2023-01-01D12:13:23.000388655,GBPUSD,1350572,356
2023-01-01D12:13:24.000247651,USDJPY,115001148,356
2023-01-01D12:13:24.000359260,EURUSD,1200775,682
2023-01-01D12:13:24.000743146,GBPUSD,1349584,455
2023-01-01D12:13:25.000123247,GBPUSD,1350234,218
2023-01-01D12:13:25.000399005,EURUSD,1200934,241
2023-01-01D12:13:25.000485614,USDJPY,114999285,110
2023-01-01D12:13:26.000672461,GBPUSD,1349220,857
2023-01-01D12:13:26.000691351,USDJPY,114999932,699
2023-01-01D12:13:26.000910381,EURUSD,1200526,33
2023-01-01D12:13:27.000052286,GBPUSD,1349650,77
2023-01-01D12:13:27.000615183,USDJPY,114999815,343
2023-01-01D12:13:27.000688915,EURUSD,1200424,825
2023-01-01D12:13:28.000598445,EURUSD,1200807,192
2023-01-01D12:13:28.000733197,USDJPY,115000982,50
2023-01-01D12:13:28.000993390,GBPUSD,1350181,541
2023-01-01D12:13:29.000209149,GBPUSD,1349764,575
2023-01-01D12:13:29.000456421,USDJPY,115000281,320
2023-01-01D12:13:29.000911737,EURUSD,1199552,703
2023-01-01D12:13:30.000006502,EURUSD,1199774,759
2023-01-01D12:13:30.000144747,GBPUSD,1350033,872
2023-01-01D12:13:30.000837789,USDJPY,114999248,807
2023-01-01D12:13:31.000191206,GBPUSD,1349754,235
2023-01-01D12:13:31.000287270,USDJPY,114999929,966
2023-01-01D12:13:31.000821852,EURUSD,1199825,945
2023-01-01D12:13:32.000260111,USDJPY,114999442,392
2023-01-01D12:13:32.000281887,GBPUSD,1350763,666
2023-01-01D12:13:32.000546694,EURUSD,1200338,797
2023-01-01D12:13:33.000116256,EURUSD,1199806,236
2023-01-01D12:13:33.000767300,GBPUSD,1349422,955
2023-01-01D12:13:33.000847689,USDJPY,115000397,898
2023-01-01D12:13:34.000036763,GBPUSD,1350509,973
2023-01-01D12:13:34.000278832,USDJPY,115000908,607
2023-01-01D12:13:34.000638762,EURUSD,1200302,725
2023-01-01D12:13:35.000317193,USDJPY,115000521,586
2023-01-01D12:13:35.000354977,GBPUSD,1350269,286
2023-01-01D12:13:35.000946640,EURUSD,1200343,962
2023-01-01D12:13:36.000130909,EURUSD,1199449,712
2023-01-01D12:13:36.000149161,USDJPY,114999664,376
2023-01-01D12:13:36.000729589,GBPUSD,1350247,194
2023-01-01D12:13:37.000181520,GBPUSD,1349447,499
2023-01-01D12:13:37.000277676,USDJPY,115000017,797
2023-01-01D12:13:37.000966549,EURUSD,1200125,335
2023-01-01D12:13:38.000051391,USDJPY,114999718,405
2023-01-01D12:13:38.000971013,GBPUSD,1350197,564
2023-01-01D12:13:38.000997776,EURUSD,1200915,595
2023-01-01D12:13:39.000186301,EURUSD,1199975,978
2023-01-01D12:13:39.000308258,GBPUSD,1351046,440
2023-01-01D12:13:39.000488653,USDJPY,115000030,75
2023-01-01D12:13:40.000539856,GBPUSD,1349994,49
2023-01-01D12:13:40.000686292,EURUSD,1200046,234
2023-01-01D12:13:40.000836965,USDJPY,115000375,112
2023-01-01D12:13:41.000164415,EURUSD,1200284,932
2023-01-01D12:13:41.000544671,GBPUSD,1350281,270
2023-01-01D12:13:41.000843928,USDJPY,115001127,782
2023-01-01D12:13:42.000271002,USDJPY,115000100,199
2023-01-01D12:13:42.000588047,EURUSD,1200925,450
2023-01-01D12:13:42.000931581,GBPUSD,1351095,81
2023-01-01D12:13:43.000462283,EURUSD,1200084,849
2023-01-01D12:13:43.000873099,GBPUSD,1350253,634
2023-01-01D12:13:43.000930650,USDJPY,115000522,941
2023-01-01D12:13:44.000308493,USDJPY,115000640,749
2023-01-01D12:13:44.000371152,EURUSD,1199979,784
2023-01-01D12:13:44.000887730,GBPUSD,1349273,761
2023-01-01D12:13:45.000828729,GBPUSD,1349706,927
2023-01-01D12:13:45.000917935,EURUSD,1200456,86
2023-01-01D12:13:45.000978614,USDJPY,115000980,390
2023-01-01D12:13:46.000302766,USDJPY,115000982,296
2023-01-01D12:13:46.000453886,GBPUSD,1349268,548
2023-01-01D12:13:46.000903769,EURUSD,1199948,505
2023-01-01D12:13:47.000467354,USDJPY,114999332,64
2023-01-01D12:13:47.000686626,GBPUSD,1350705,820
2023-01-01D12:13:47.000725400,EURUSD,1199968,993
2023-01-01D12:13:48.000363017,EURUSD,1199186,111
2023-01-01D12:13:48.000492148,USDJPY,114999588,377
2023-01-01D12:13:48.000725611,GBPUSD,1349148,734
2023-01-01D12:13:49.000137945,GBPUSD,1350063,455
2023-01-01D12:13:49.000251020,USDJPY,115000894,230
2023-01-01D12:13:49.000399895,EURUSD,1200090,622
2023-01-01D12:13:50.000630417,EURUSD,1200515,754
2023-01-01D12:13:50.000758371,USDJPY,114999568,548
2023-01-01D12:13:50.000892963,GBPUSD,1349735,972
2023-01-01D12:13:51.000019577,USDJPY,115000444,481
2023-01-01D12:13:51.000106851,EURUSD,1200358,595
2023-01-01D12:13:51.000901068,GBPUSD,1349360,955
2023-01-01D12:13:52.000170894,USDJPY,115000484,113
2023-01-01D12:13:52.000199044,EURUSD,1199634,545
2023-01-01D12:13:52.000865230,GBPUSD,1350243,639
2023-01-01D12:13:53.000209015,EURUSD,1199289,979
2023-01-01D12:13:53.000391296,USDJPY,114999310,865
2023-01-01D12:13:53.000793803,GBPUSD,1350448,832
2023-01-01D12:13:54.000183843,EURUSD,1199303,271
2023-01-01D12:13:54.000211318,GBPUSD,1350757,291
2023-01-01D12:13:54.000368413,USDJPY,114999826,350
2023-01-01D12:13:55.000134679,GBPUSD,1350172,448
2023-01-01D12:13:55.000420895,EURUSD,1201036,633
2023-01-01D12:13:55.000903588,USDJPY,114999894,100
2023-01-01D12:13:56.000646194,USDJPY,114999260,979
2023-01-01D12:13:56.000733933,EURUSD,1199975,705
2023-01-01D12:13:56.000884992,GBPUSD,1350333,333
2023-01-01D12:13:57.000108524,USDJPY,115000221,545
2023-01-01D12:13:57.000873780,GBPUSD,1349824,161
2023-01-01D12:13:57.000987839,EURUSD,1199734,860
2023-01-01D12:13:58.000246047,GBPUSD,1349927,446
2023-01-01D12:13:58.000259180,USDJPY,115000755,205
2023-01-01D12:13:58.000260472,EURUSD,1200751,682
2023-01-01D12:13:59.000076354,GBPUSD,1350391,800
2023-01-01D12:13:59.000336633,USDJPY,114999374,996
2023-01-01D12:13:59.000781330,EURUSD,1200695,878
2023-01-01D12:14:00.000341968,GBPUSD,1350228,130
2023-01-01D12:14:00.000804241,USDJPY,115001111,578
2023-01-01D12:14:00.000998694,EURUSD,1200863,46
2023-01-01D12:14:01.000136871,GBPUSD,1350937,900
2023-01-01D12:14:01.000759016,USDJPY,114999714,975
2023-01-01D12:14:01.000927959,EURUSD,1201164,258
2023-01-01D12:14:02.000023947,USDJPY,114999824,501
2023-01-01D12:14:02.000625302,GBPUSD,1350723,147
2023-01-01D12:14:02.000872905,EURUSD,1199755,187
2023-01-01D12:14:03.000420138,GBPUSD,1349676,888
2023-01-01D12:14:03.000504481,USDJPY,114999701,600
2023-01-01D12:14:03.000552365,EURUSD,1199506,624
2023-01-01D12:14:04.000341959,GBPUSD,1349604,35
2023-01-01D12:14:04.000426962,EURUSD,1201026,26
2023-01-01D12:14:04.000795447,USDJPY,115000009,205
2023-01-01D12:14:05.000454496,EURUSD,1199216,543
2023-01-01D12:14:05.000766708,GBPUSD,1349281,621
2023-01-01D12:14:05.000930832,USDJPY,115001021,405
2023-01-01D12:14:06.000024069,EURUSD,1199723,21
2023-01-01D12:14:06.000070668,GBPUSD,1350297,286
2023-01-01D12:14:06.000373550,USDJPY,114999493,453
2023-01-01D12:14:07.000310382,USDJPY,115000846,93
2023-01-01D12:14:07.000789660,GBPUSD,1349410,639
2023-01-01D12:14:07.000845507,EURUSD,1200059,914
2023-01-01D12:14:08.000479072,EURUSD,1199330,437
2023-01-01D12:14:08.000613026,USDJPY,114999453,866
2023-01-01D12:14:08.000891410,GBPUSD,1350618,100
2023-01-01D12:14:09.000028769,EURUSD,1200718,518
2023-01-01D12:14:09.000730276,GBPUSD,1350960,799
2023-01-01D12:14:09.000979877,USDJPY,114999380,871
2023-01-01D12:14:10.000295037,USDJPY,115000474,813
2023-01-01D12:14:10.000602845,EURUSD,1200316,233
2023-01-01D12:14:10.000868737,GBPUSD,1350486,741
2023-01-01D12:14:11.000440960,GBPUSD,1349653,511
2023-01-01D12:14:11.000468271,USDJPY,115000453,508
2023-01-01D12:14:11.000564878,EURUSD,1200843,733
2023-01-01D12:14:12.000333917,USDJPY,115000148,459
2023-01-01D12:14:12.000838404,EURUSD,1199719,538
2023-01-01D12:14:12.000914653,GBPUSD,1349493,615
2023-01-01D12:14:13.000512000,USDJPY,115000269,782
2023-01-01D12:14:13.000661185,GBPUSD,1350800,571
2023-01-01D12:14:13.000912536,EURUSD,1199697,529
2023-01-01D12:14:14.000072670,USDJPY,115000936,35
2023-01-01D12:14:14.000475185,EURUSD,1200684,311
2023-01-01D12:14:14.000627206,GBPUSD,1349174,836
2023-01-01D12:14:15.000220535,EURUSD,1200567,97
2023-01-01D12:14:15.000228696,GBPUSD,1349255,175
2023-01-01D12:14:15.000543369,USDJPY,115000930,830
2023-01-01D12:14:16.000553072,GBPUSD,1350566,658
2023-01-01D12:14:16.000672661,EURUSD,1199374,339
2023-01-01D12:14:16.000719374,USDJPY,115000569,348
2023-01-01D12:14:17.000339349,USDJPY,114999299,492
2023-01-01D12:14:17.000440488,EURUSD,1200151,667
2023-01-01D12:14:17.000576357,GBPUSD,1350884,61
2023-01-01D12:14:18.000316870,EURUSD,1199628,573
2023-01-01D12:14:18.000474020,USDJPY,115000101,422
2023-01-01D12:14:18.000579258,GBPUSD,1349265,21
2023-01-01D12:14:19.000025422,USDJPY,114999920,817
2023-01-01D12:14:19.000394203,EURUSD,1200050,716
2023-01-01D12:14:19.000771805,GBPUSD,1349758,75
2023-01-01D12:14:20.000061627,USDJPY,115000219,49
2023-01-01D12:14:20.000178768,GBPUSD,1350455,995
2023-01-01D12:14:20.000194281,EURUSD,1201158,808
2023-01-01D12:14:21.000371239,EURUSD,1200321,15
2023-01-01D12:14:21.000858921,USDJPY,114999304,70
2023-01-01D12:14:21.000892340,GBPUSD,1350859,795
2023-01-01D12:14:22.000151360,EURUSD,1200996,420
2023-01-01D12:14:22.000346063,USDJPY,115000527,372
2023-01-01D12:14:22.000795899,GBPUSD,1349723,486
2023-01-01D12:14:23.000072707,GBPUSD,1349787,987
2023-01-01D12:14:23.000538878,EURUSD,1200938,908
2023-01-01D12:14:23.000757702,USDJPY,114999604,595
2023-01-01D12:14:24.000252708,USDJPY,115000267,346
2023-01-01D12:14:24.000353608,EURUSD,1200256,492
2023-01-01D12:14:24.000831739,GBPUSD,1350140,354
2023-01-01D12:14:25.000122240,GBPUSD,1349760,922
2023-01-01D12:14:25.000523511,USDJPY,114999754,636
2023-01-01D12:14:25.000807737,EURUSD,1200258,49
2023-01-01D12:14:26.000359898,USDJPY,114999330,93
2023-01-01D12:14:26.000491691,GBPUSD,1350624,930
2023-01-01D12:14:26.000947994,EURUSD,1199928,565
2023-01-01D12:14:27.000133277,GBPUSD,1350571,443
2023-01-01D12:14:27.000209166,USDJPY,114999725,512
2023-01-01D12:14:27.000431329,EURUSD,1201133,64
2023-01-01D12:14:28.000010885,EURUSD,1200675,675
2023-01-01D12:14:28.000145738,GBPUSD,1350526,563
2023-01-01D12:14:28.000351515,USDJPY,115001160,242
2023-01-01D12:14:29.000448173,EURUSD,1201042,756
2023-01-01D12:14:29.000775647,USDJPY,114999354,767
2023-01-01D12:14:29.000815035,GBPUSD,1349761,409
2023-01-01D12:14:30.000035672,GBPUSD,1349290,49
2023-01-01D12:14:30.000251062,EURUSD,1199505,704
2023-01-01D12:14:30.000639938,USDJPY,114999204,549
2023-01-01D12:14:31.000425864,EURUSD,1200846,323
2023-01-01D12:14:31.000754469,USDJPY,114999604,467
2023-01-01D12:14:31.000766549,GBPUSD,1350029,766
2023-01-01D12:14:32.000256877,GBPUSD,1350227,914
2023-01-01D12:14:32.000669174,EURUSD,1199369,182
2023-01-01D12:14:32.000828817,USDJPY,115000203,791
2023-01-01D12:14:33.000376909,EURUSD,1200312,205
2023-01-01D12:14:33.000528387,GBPUSD,1350823,101
2023-01-01D12:14:33.000763307,USDJPY,114999612,974
2023-01-01D12:14:34.000114632,USDJPY,115001121,126
2023-01-01D12:14:34.000265251,EURUSD,1200673,312
2023-01-01D12:14:34.000874949,GBPUSD,1350169,983
2023-01-01D12:14:35.000000687,EURUSD,1199300,772
2023-01-01D12:14:35.000916655,GBPUSD,1350324,808
2023-01-01D12:14:35.000966123,USDJPY,115000896,808
2023-01-01D12:14:36.000193733,USDJPY,115000856,596
2023-01-01D12:14:36.000534231,EURUSD,1200188,723
2023-01-01D12:14:36.000803383,GBPUSD,1350365,413
2023-01-01D12:14:37.000386177,USDJPY,115001128,106
2023-01-01D12:14:37.000496483,GBPUSD,1349397,538
2023-01-01D12:14:37.000781556,EURUSD,1200613,175
2023-01-01D12:14:38.000407086,USDJPY,115000711,243
2023-01-01D12:14:38.000614652,EURUSD,1200655,231
2023-01-01D12:14:38.000645586,GBPUSD,1351032,477
2023-01-01D12:14:39.000040497,EURUSD,1199602,263
2023-01-01D12:14:39.000335611,USDJPY,115000330,597
2023-01-01D12:14:39.000878895,GBPUSD,1349723,889
2023-01-01D12:14:40.000085228,GBPUSD,1351090,660
2023-01-01D12:14:40.000092826,USDJPY,114999438,651
2023-01-01D12:14:40.000473895,EURUSD,1200257,624
2023-01-01D12:14:41.000006437,GBPUSD,1349404,57
2023-01-01D12:14:41.000344036,EURUSD,1199474,992
2023-01-01D12:14:41.000622845,USDJPY,115000778,771
2023-01-01D12:14:42.000514921,EURUSD,1200465,13
2023-01-01D12:14:42.000535106,GBPUSD,1350572,465
2023-01-01D12:14:42.000574853,USDJPY,115000155,768
2023-01-01D12:14:43.000772500,USDJPY,115000133,405
2023-01-01D12:14:43.000821892,EURUSD,1200416,152
2023-01-01D12:14:43.000938614,GBPUSD,1349947,78
2023-01-01D12:14:44.000525793,EURUSD,1200165,49
2023-01-01D12:14:44.000560873,USDJPY,115000292,314
2023-01-01D12:14:44.000918806,GBPUSD,1349933,260
2023-01-01D12:14:45.000139332,USDJPY,114999743,569
2023-01-01D12:14:45.000296296,EURUSD,1199952,292
2023-01-01D12:14:45.000377710,GBPUSD,1350458,39
2023-01-01D12:14:46.000032604,EURUSD,1199782,435
2023-01-01D12:14:46.000133342,USDJPY,114999878,154
2023-01-01D12:14:46.000739386,GBPUSD,1350217,971
2023-01-01D12:14:47.000089391,EURUSD,1200042,165
2023-01-01D12:14:47.000203389,USDJPY,114999271,124
2023-01-01D12:14:47.000347954,GBPUSD,1350069,415
2023-01-01D12:14:48.000528925,EURUSD,1199623,376
2023-01-01D12:14:48.000638939,GBPUSD,1350407,909
2023-01-01D12:14:48.000993077,USDJPY,115000066,660
2023-01-01D12:14:49.000012341,USDJPY,114999715,466
2023-01-01D12:14:49.000524041,EURUSD,1199987,40
2023-01-01D12:14:49.000846564,GBPUSD,1350927,51
2023-01-01D12:14:50.000259291,EURUSD,1200249,931
2023-01-01D12:14:50.000354766,USDJPY,115000215,14
2023-01-01D12:14:50.000748973,GBPUSD,1349209,479
2023-01-01D12:14:51.000519733,EURUSD,1201045,309
2023-01-01D12:14:51.000818376,USDJPY,115001049,701
2023-01-01D12:14:51.000868599,GBPUSD,1349459,533
2023-01-01D12:14:52.000030372,EURUSD,1200948,610
2023-01-01D12:14:52.000374587,GBPUSD,1349689,774
2023-01-01D12:14:52.000691951,USDJPY,114999932,507
2023-01-01D12:14:53.000070129,GBPUSD,1350793,237
2023-01-01D12:14:53.000802879,USDJPY,114999984,377
2023-01-01D12:14:53.000856514,EURUSD,1199545,267
2023-01-01D12:14:54.000200300,EURUSD,1199795,348
2023-01-01D12:14:54.000260795,GBPUSD,1350752,748
2023-01-01D12:14:54.000754356,USDJPY,114999409,265
2023-01-01D12:14:55.000109787,GBPUSD,1349931,673
2023-01-01D12:14:55.000888283,EURUSD,1199391,324
2023-01-01D12:14:55.000972028,USDJPY,115000736,643
2023-01-01D12:14:56.000756869,EURUSD,1200066,950
2023-01-01D12:14:56.000862138,USDJPY,115000191,422
2023-01-01D12:14:56.000862250,GBPUSD,1350692,617
2023-01-01D12:14:57.000097058,EURUSD,1199935,645
2023-01-01D12:14:57.000347512,GBPUSD,1349915,603
2023-01-01D12:14:57.000885191,USDJPY,114999236,195
2023-01-01D12:14:58.000116790,EURUSD,1199615,322
2023-01-01D12:14:58.000349280,GBPUSD,1350664,945
2023-01-01D12:14:58.000617482,USDJPY,115000677,926
2023-01-01D12:14:59.000021964,USDJPY,115000364,442
2023-01-01D12:14:59.000128692,EURUSD,1199910,655
2023-01-01D12:14:59.000494772,GBPUSD,1350958,358
2023-01-01D12:15:00.000091356,USDJPY,114999322,756
2023-01-01D12:15:00.000139509,EURUSD,1200123,510
2023-01-01D12:15:00.000209987,GBPUSD,1350843,322
2023-01-01D12:15:01.000094660,EURUSD,1200261,237
2023-01-01D12:15:01.000292101,USDJPY,115000868,78
2023-01-01D12:15:01.000889104,GBPUSD,1350889,893
2023-01-01D12:15:02.000204481,EURUSD,1200147,330
2023-01-01D12:15:02.000223850,GBPUSD,1349980,678
2023-01-01D12:15:02.000659436,USDJPY,114999434,455
2023-01-01D12:15:03.000022514,EURUSD,1199412,72
2023-01-01D12:15:03.000404269,USDJPY,115000579,950
2023-01-01D12:15:03.000880431,GBPUSD,1349825,632
2023-01-01D12:15:04.000166058,EURUSD,1199629,363
2023-01-01D12:15:04.000257545,GBPUSD,1349717,145
2023-01-01D12:15:04.000694951,USDJPY,115000741,140
2023-01-01D12:15:05.000413130,GBPUSD,1350379,438
2023-01-01D12:15:05.000572549,EURUSD,1200857,374
2023-01-01D12:15:05.000697403,USDJPY,114999507,976
2023-01-01D12:15:06.000335393,EURUSD,1200897,418
2023-01-01D12:15:06.000647509,GBPUSD,1349282,221
2023-01-01D12:15:06.000681829,USDJPY,115000837,432
2023-01-01D12:15:07.000288738,EURUSD,1199486,588
2023-01-01D12:15:07.000734897,USDJPY,114999782,229
2023-01-01D12:15:07.000908744,GBPUSD,1351088,682
2023-01-01D12:15:08.000130521,EURUSD,1200160,664
2023-01-01D12:15:08.000470158,GBPUSD,1350321,861
2023-01-01D12:15:08.000673463,USDJPY,114999565,815
2023-01-01D12:15:09.000628064,USDJPY,115001089,232
2023-01-01D12:15:09.000628773,GBPUSD,1350298,604
2023-01-01D12:15:09.000928763,EURUSD,1200011,409
2023-01-01D12:15:10.000223464,GBPUSD,1350346,140
2023-01-01D12:15:10.000280570,EURUSD,1200355,538
2023-01-01D12:15:10.000825334,USDJPY,114999911,929
2023-01-01D12:15:11.000066918,GBPUSD,1350041,160
2023-01-01D12:15:11.000076708,USDJPY,114999590,462
2023-01-01D12:15:11.000670564,EURUSD,1199321,686
2023-01-01D12:15:12.000192364,EURUSD,1201081,107
2023-01-01D12:15:12.000207208,USDJPY,115000247,503
2023-01-01D12:15:12.000714095,GBPUSD,1350453,688
2023-01-01D12:15:13.000450271,EURUSD,1199969,363
2023-01-01D12:15:13.000891230,GBPUSD,1350200,106
2023-01-01D12:15:13.000986682,USDJPY,115000244,193
2023-01-01D12:15:14.000635435,EURUSD,1199787,412
2023-01-01D12:15:14.000655673,USDJPY,114999296,767
2023-01-01D12:15:14.000918426,GBPUSD,1349825,571
2023-01-01D12:15:15.000026948,USDJPY,115000399,96
2023-01-01D12:15:15.000160780,EURUSD,1200035,509
2023-01-01D12:15:15.000248418,GBPUSD,1349243,920
2023-01-01D12:15:16.000101470,GBPUSD,1350665,289
2023-01-01D12:15:16.000574325,USDJPY,114999746,636
2023-01-01D12:15:16.000738948,EURUSD,1201120,436
2023-01-01D12:15:17.000692790,USDJPY,114999794,248
2023-01-01D12:15:17.000855488,GBPUSD,1350919,752
2023-01-01D12:15:17.000866616,EURUSD,1200450,197
2023-01-01D12:15:18.000035637,EURUSD,1200902,744
2023-01-01D12:15:18.000445549,GBPUSD,1351120,639
2023-01-01D12:15:18.000690812,USDJPY,115000730,292
2023-01-01D12:15:19.000667447,EURUSD,1199682,52
2023-01-01D12:15:19.000701925,GBPUSD,1349248,228
2023-01-01D12:15:19.000988477,USDJPY,114999788,879
2023-01-01D12:15:20.000413246,EURUSD,1200826,990
2023-01-01D12:15:20.000515381,GBPUSD,1349855,878
2023-01-01D12:15:20.000928443,USDJPY,115000620,675
2023-01-01D12:15:21.000391555,EURUSD,1200703,583
2023-01-01D12:15:21.000510955,GBPUSD,1349179,844
2023-01-01D12:15:21.000918407,USDJPY,114999612,57
2023-01-01D12:15:22.000094871,EURUSD,1200256,277
2023-01-01D12:15:22.000251994,GBPUSD,1349875,271
2023-01-01D12:15:22.000705317,USDJPY,114999390,570
2023-01-01D12:15:23.000012814,USDJPY,114999641,618
2023-01-01D12:15:23.000244092,EURUSD,1199690,81
2023-01-01D12:15:23.000871509,GBPUSD,1351001,776
2023-01-01D12:15:24.000431870,EURUSD,1199313,983
2023-01-01D12:15:24.000679601,USDJPY,114999447,359
2023-01-01D12:15:24.000837753,GBPUSD,1351060,751
2023-01-01D12:15:25.000829107,GBPUSD,1350529,606
2023-01-01D12:15:25.000921489,EURUSD,1200879,658
2023-01-01D12:15:25.000989796,USDJPY,115000956,499
2023-01-01D12:15:26.000373836,EURUSD,1200262,542
2023-01-01D12:15:26.000528240,GBPUSD,1350157,674
2023-01-01D12:15:26.000998999,USDJPY,114999759,530
2023-01-01D12:15:27.000327603,USDJPY,115000504,489
2023-01-01D12:15:27.000458953,EURUSD,1199210,952
2023-01-01D12:15:27.000556717,GBPUSD,1350408,132
2023-01-01D12:15:28.000273100,USDJPY,115000998,938
2023-01-01D12:15:28.000565757,GBPUSD,1350866,564
2023-01-01D12:15:28.000711943,EURUSD,1200489,786
2023-01-01D12:15:29.000530317,GBPUSD,1349600,432
2023-01-01D12:15:29.000573964,EURUSD,1201009,228
2023-01-01D12:15:29.000921402,USDJPY,115000208,156
2023-01-01D12:15:30.000104834,EURUSD,1199187,179
2023-01-01D12:15:30.000126055,GBPUSD,1349462,36
2023-01-01D12:15:30.000899657,USDJPY,115000618,759
2023-01-01D12:15:31.000347207,GBPUSD,1349972,367
2023-01-01D12:15:31.000419769,USDJPY,115000245,550
2023-01-01D12:15:31.000705714,EURUSD,1199325,617
2023-01-01D12:15:32.000220525,EURUSD,1200561,503
2023-01-01D12:15:32.000394168,USDJPY,115001028,641
2023-01-01D12:15:32.000651952,GBPUSD,1350279,526
2023-01-01D12:15:33.000025292,GBPUSD,1350151,911
2023-01-01D12:15:33.000124126,USDJPY,114999711,441
2023-01-01D12:15:33.000802689,EURUSD,1199778,56
2023-01-01D12:15:34.000085076,GBPUSD,1350191,386
2023-01-01D12:15:34.000629425,USDJPY,114999598,605
2023-01-01D12:15:34.000719207,EURUSD,1200596,393
2023-01-01D12:15:35.000280511,EURUSD,1199348,735
2023-01-01D12:15:35.000284652,USDJPY,114999419,213
2023-01-01D12:15:35.000883891,GBPUSD,1351035,21
2023-01-01D12:15:36.000117003,USDJPY,114999454,325
2023-01-01D12:15:36.000230450,GBPUSD,1349770,186
2023-01-01D12:15:36.000295947,EURUSD,1200200,187
2023-01-01D12:15:37.000131939,USDJPY,114999227,884
2023-01-01D12:15:37.000569619,GBPUSD,1350993,420
2023-01-01D12:15:37.000919878,EURUSD,1200231,632
2023-01-01D12:15:38.000064103,GBPUSD,1350088,177
2023-01-01D12:15:38.000066424,EURUSD,1200487,248
2023-01-01D12:15:38.000293393,USDJPY,115000282,31
2023-01-01D12:15:39.000055672,EURUSD,1200365,796
2023-01-01D12:15:39.000066908,USDJPY,114999821,784
2023-01-01D12:15:39.000114552,GBPUSD,1351095,59
2023-01-01D12:15:40.000189427,USDJPY,115000245,719
2023-01-01D12:15:40.000751188,GBPUSD,1349480,988
2023-01-01D12:15:40.000882210,EURUSD,1200453,578
2023-01-01D12:15:41.000162628,EURUSD,1200638,776
2023-01-01D12:15:41.000250485,GBPUSD,1351029,562
2023-01-01D12:15:41.000802115,USDJPY,115000997,298
2023-01-01D12:15:42.000134520,EURUSD,1200615,511
2023-01-01D12:15:42.000160905,GBPUSD,1349153,269
2023-01-01D12:15:42.000265768,USDJPY,115000194,241
2023-01-01D12:15:43.000420026,USDJPY,114999902,332
2023-01-01D12:15:43.000598712,GBPUSD,1349276,99
2023-01-01D12:15:43.000652392,EURUSD,1200275,616
2023-01-01D12:15:44.000264275,EURUSD,1200414,529
2023-01-01D12:15:44.000626338,USDJPY,114999844,176
2023-01-01D12:15:44.000767721,GBPUSD,1349638,790
2023-01-01D12:15:45.000010347,GBPUSD,1349930,641
2023-01-01D12:15:45.000053555,EURUSD,1200904,707
2023-01-01D12:15:45.000938815,USDJPY,115000244,167
2023-01-01D12:15:46.000303601,USDJPY,114999215,904
2023-01-01D12:15:46.000583618,EURUSD,1200091,876
2023-01-01D12:15:46.000894352,GBPUSD,1350342,305
2023-01-01D12:15:47.000162392,GBPUSD,1349331,989
2023-01-01D12:15:47.000246008,EURUSD,1199749,419
2023-01-01D12:15:47.000906421,USDJPY,114999753,639
2023-01-01D12:15:48.000532625,USDJPY,114999692,390
2023-01-01D12:15:48.000679839,GBPUSD,1350131,637
2023-01-01D12:15:48.000784441,EURUSD,1200650,179
2023-01-01D12:15:49.000061767,USDJPY,115000836,86
2023-01-01D12:15:49.000067372,EURUSD,1199478,200
2023-01-01D12:15:49.000535714,GBPUSD,1349398,18
2023-01-01D12:15:50.000221967,USDJPY,114999616,699
2023-01-01D12:15:50.000882569,GBPUSD,1350047,281
2023-01-01D12:15:50.000953603,EURUSD,1200649,747
2023-01-01D12:15:51.000465052,USDJPY,115001038,115
2023-01-01D12:15:51.000603299,EURUSD,1200671,633
2023-01-01D12:15:51.000971865,GBPUSD,1350442,967
